state,county,fips,population,pop_density,date,cases,case_ratio,deaths,deaths_ratio,Median AQI in 2019,stay at home order,Mandatory Quarantine for Travelers,NonNoEssential Business Closures,Large Gatherings Ban,StateNoMandated School Closures,Bar/Restaurant Limits,Primary Election Postponement,Emergency Declaration,Total.x,ar_Under_1_years_White,ar_1_to_9_years_White,ar_10_to_14_years_White,ar_15_to_17_years_White,ar_18_and_19_years_White,ar_20_to_24_years_White,ar_25_to_29_years_White,ar_30_to_34_years_White,ar_35_to_44_years_White,ar_45_to_54_years_White,ar_55_to_64_years_White,ar_65_to_74_years_White,ar_75_to_84_years_White,ar_85_years_and_over_White,ar_Under_1_years_Black,ar_1_to_9_years_Black,ar_10_to_14_years_Black,ar_15_to_17_years_Black,ar_18_and_19_years_Black,ar_20_to_24_years_Black,ar_25_to_29_years_Black,ar_30_to_34_years_Black,ar_35_to_44_years_Black,ar_45_to_54_years_Black,ar_55_to_64_years_Black,ar_65_to_74_years_Black,ar_75_to_84_years_Black,ar_85_years_and_over_Black,ar_Under_1_years_Native,ar_1_to_9_years_Native,ar_10_to_14_years_Native,ar_15_to_17_years_Native,ar_18_and_19_years_Native,ar_20_to_24_years_Native,ar_25_to_29_years_Native,ar_30_to_34_years_Native,ar_35_to_44_years_Native,ar_45_to_54_years_Native,ar_55_to_64_years_Native,ar_65_to_74_years_Native,ar_75_to_84_years_Native,ar_85_years_and_over_Native,ar_Under_1_years_Asian,ar_1_to_9_years_Asian,ar_10_to_14_years_Asian,ar_15_to_17_years_Asian,ar_18_and_19_years_Asian,ar_20_to_24_years_Asian,ar_25_to_29_years_Asian,ar_30_to_34_years_Asian,ar_35_to_44_years_Asian,ar_45_to_54_years_Asian,ar_55_to_64_years_Asian,ar_65_to_74_years_Asian,ar_75_to_84_years_Asian,ar_85_years_and_over_Asian,ar_Under_1_years_PI,ar_1_to_9_years_PI,ar_10_to_14_years_PI,ar_15_to_17_years_PI,ar_18_and_19_years_PI,ar_20_to_24_years_PI,ar_25_to_29_years_PI,ar_30_to_34_years_PI,ar_35_to_44_years_PI,ar_45_to_54_years_PI,ar_55_to_64_years_PI,ar_65_to_74_years_PI,ar_75_to_84_years_PI,ar_85_years_and_over_PI,ar_Under_1_years_Hispanic,ar_1_to_9_years_Hispanic,ar_10_to_14_years_Hispanic,ar_15_to_17_years_Hispanic,ar_18_and_19_years_Hispanic,ar_20_to_24_years_Hispanic,ar_25_to_29_years_Hispanic,ar_30_to_34_years_Hispanic,ar_35_to_44_years_Hispanic,ar_45_to_54_years_Hispanic,ar_55_to_64_years_Hispanic,ar_65_to_74_years_Hispanic,ar_75_to_84_years_Hispanic,ar_85_years_and_over_Hispanic,ar_Under_1_years_With_a_disability,ar_Under 5 years_ With a disability,ar_5 to 17 years_ With a disability,ar_18_to_34_years_With_a_disability,ar_35_to_64_years_With_a_disability,ar_65_to_74_years_With_a_disability,ar_75_years_and_over_With_a_disability,Some other race alone,Car truck or van,Car truck or van_Drove alone,Car truck or van_Carpooled,Car truck or van_Carpooled_In 2_person carpool,Car truck or van_Carpooled_In 3_person carpool,Car truck or van_Carpooled_In 4_person carpool,Car truck or van_Carpooled_In 5_ or 6_person carpool,Car truck or van_Carpooled_In 7_or_more_person carpool,Motorcycle,Bicycle,Walked,Other means,Worked at home,Family households,Family households_Married_couple family,Family households_Other family,Family households_Other family_Male householder no wife present,Family households_Other family_Female householder no husband present,Nonfamily households,Nonfamily households_Householder living alone,Nonfamily households_Householder not living alone
South Dakota,Lyman,46085,3781,2,4/6/2020,1,0.026448,0,0,,No,No,No,>10 People Prohibited,Yes,No,No,Yes,2223,6.117858749,5.128205128,5.937921727,3.688708952,0,7.197480882,4.948268106,7.107512371,10.88618983,12.50562303,19.6131354,12.41565452,6.297795771,3.598740441,0,0,0,0,0,0,0,0,0.269905533,0,0,0,0,0,9.806567701,8.726945569,7.197480882,5.488079172,3.058929375,6.477732794,5.038236617,4.138551507,9.266756635,5.128205128,5.757984705,2.249212776,0.449842555,0,0,0,0.629779577,0,0,0,0.089968511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539811066,0,0,0.809716599,0,0.539811066,0,1.079622132,0.539811066,0,0,0,0,0,0.269905533,0.269905533,1.259559154,2.519118309,6.657669816,3.688708952,5.218173639,0,38.356164,32.850866,5.505299,5.246834,0.077539,0.180925,0,0,0,0,2.739726,0,3.127423,25.355389,17.239597,8.115792,3.334195,4.781597,10.933058,8.219178,2.71388
South Dakota,Marshall,46091,4935,6,,,,,,,No,No,No,>10 People Prohibited,Yes,No,No,Yes,4199,6.715884734,4.143843772,7.144558228,5.239342701,3.477018338,4.096213384,6.0490593,5.810907359,11.00261967,12.66968326,16.90878781,12.62205287,6.382472017,1.762324363,0,0.333412717,0,0,0,0.047630388,0,0.047630388,0.095260776,0,0,0,0,0,1.762324363,0.714455823,1.095498928,0.238151941,0,0.095260776,0.238151941,0.857346987,2.048106692,0.285782329,0.476303882,0.571564658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09573708,1.905215528,0.714455823,1.428911646,0,0,1.619433198,1.952845916,1.000238152,0,0.190521553,0,0,0,0,0,0.52393427,1.428911646,3.572279114,2.762562515,5.144081924,0,32.741117,30.287648,2.453469,1.05753,0.084602,1.311337,0,0,0,0.126904,2.115059,0.296108,7.445008,26.05753,22.250423,3.807107,2.368866,1.43824,16.751269,15.905245,0.846024
South Dakota,McCook,46087,5586,10,3/27/2020,2,0.035804,0,0,,No,No,No,>10 People Prohibited,Yes,No,No,Yes,5262,7.943747624,10.49030787,5.663245914,3.838844546,1.86240973,5.511212467,4.789053592,4.522995059,11.13645002,12.46674268,14.86126948,9.160015203,5.359179019,2.432535158,0,0,0,0,0,0,0,0,0.114025086,0,0,0,0,0,0,0,0.190041809,0,0,0.342075257,0.152033447,0,0,0.114025086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874192322,0.950209046,0.41809198,0,0,0.608133789,0.456100342,0.950209046,0.646142151,0,0.114025086,0.266058533,0,0,0.114025086,0.114025086,2.394526796,0.342075257,4.33295325,2.964652223,2.660585329,4.759959,42.451481,39.101124,3.350358,2.921348,0.326864,0.081716,0.020429,0,0,0.224719,1.634321,0.551583,5.372829,24.719101,19.979571,4.73953,1.85904,2.88049,13.319714,10.92952,2.390194
South Dakota,McPherson,46089,2379,2,,,,,,,No,No,No,>10 People Prohibited,Yes,No,No,Yes,2264,6.007067138,5.74204947,5.565371025,2.826855124,2.296819788,5.123674912,3.445229682,3.356890459,9.187279152,10.68904594,17.04946996,11.04240283,10.07067138,4.681978799,0,0,0,0.088339223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.445229682,3.445229682,0.176678445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441696113,0,0.176678445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088339223,0,0,0.441696113,0,0,0,0,0,0,0,0,0,0,0.795053004,4.328621908,7.067137809,2.561837456,5.830388693,1.669388,44.728724,40.11976,4.608964,3.574669,0.489929,0.544366,0,0,0,0.072582,2.268191,0.326619,4.318635,28.524769,23.716204,4.808565,2.703684,2.104881,11.558701,8.473961,3.08474
South Dakota,Meade,46093,28332,8,3/29/2020,1,0.024795,0,0,37,No,No,No,>10 People Prohibited,Yes,No,No,Yes,24924,5.881880918,6.596051998,7.254052319,3.554806612,2.688172043,9.894077997,6.957149735,7.334296261,13.03161611,11.9563473,14.25132403,9.589151019,3.771465254,1.460439737,0.433317285,0.698122292,0.088268336,0,0.200609854,1.035146846,0.465414861,0,0.32900016,0.248756219,0,0,0,0,0.553683197,0.553683197,0.144439095,0.152463489,0.040121971,0.42529289,0.144439095,0.056170759,0.449366073,0.216658642,0.794415022,0.337024555,0,0,0,0.072219547,0.088268336,0,0,0.32900016,0.104317124,0,0,0,0,0,0,0,0,0,0,0,0,0.088268336,0,0,0,0,0,0,0,0,0.393195314,0.160487883,0.698122292,0.216658642,0.160487883,1.051195635,0.240731825,0.441341679,1.131439576,0.545658803,0.28887819,0,0,0,0.377146525,0.377146525,1.81351308,1.893757021,5.978173648,2.319049912,2.126464452,0.612602,48.643524,42.163798,6.479726,4.725788,1.272608,0.302655,0.138565,0.040111,0.309947,0.120333,0.980893,0.134918,4.412194,27.774942,23.424737,4.350204,1.837806,2.512398,12.015023,9.980309,2.034714
South Dakota,Mellette,46095,2061,2,,,,,,,No,No,No,>10 People Prohibited,Yes,No,No,Yes,836,6.698564593,7.894736842,0,1.913875598,0,5.741626794,0.956937799,10.52631579,2.631578947,19.37799043,19.61722488,11.48325359,8.851674641,2.631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.330143541,23.20574163,14.83253589,5.023923445,3.588516746,14.35406699,13.63636364,8.133971292,15.55023923,9.330143541,15.55023923,11.48325359,0.4784689,0.4784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.392344498,0,0.956937799,1.913875598,0,0,0,0,0.956937799,0,0,0,0,7.416267943,0.956937799,13.39712919,2.392344498,4.784688995,0,23.309002,20.437956,2.871046,1.557178,1.313869,0,0,0,0,0,2.725061,0,1.654501,23.698297,14.014599,9.683698,3.600973,6.082725,8.807786,8.223844,0.583942
South Dakota,Miner,46097,2216,4,,,,,,,No,No,No,>10 People Prohibited,Yes,No,No,Yes,2152,5.762081784,8.457249071,8.085501859,4.275092937,0.650557621,6.040892193,3.43866171,5.576208178,12.26765799,11.05947955,17.84386617,10.68773234,5.390334572,3.903345725,0,0,0,0,0,0,0,0,0.743494424,0.278810409,0,0.650557621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278810409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.394052045,0,0,0,0,0,0,0,0,0,0,0,0,0,1.301115242,0,6.040892193,3.066914498,3.252788104,0.493495,41.767609,37.640197,4.127411,1.7048,1.794527,0.493495,0.13459,0,0,0,1.7048,0.807537,4.665769,28.622701,24.943921,3.67878,2.063706,1.615074,15.029161,12.920592,2.108569
South Dakota,Minnehaha,46099,193134,237,3/24/2020,5,0.002589,0,0,42,No,No,No,>10 People Prohibited,Yes,No,No,Yes,160346,6.926271937,6.577027179,6.266448804,3.610941339,2.314993826,6.454791513,7.901662655,8.003941477,13.0829581,12.9906577,13.24635476,8.045102466,3.043418607,1.408204757,0.851907749,0.632382473,0.694747608,0.330535218,0.160902049,0.399136867,0.76459656,0.915520188,1.136292767,0.58498497,0.319309493,0.122235665,0.012473027,0,0.37793272,0.370448904,0.175869682,0.167138563,0.07359086,0.343008245,0.294363439,0.325546007,0.321804099,0.361717785,0.122235665,0.026193357,0.071096254,0,0.243224028,0.21204146,0.16589126,0.246965936,0.143439811,0.210794158,0.248213239,0.273159293,0.404126077,0.296858044,0.204557644,0,0.021204146,0,0,0.003741908,0.009978422,0,0,0,0.008731119,0.003741908,0,0,0,0,0,0,0.845671236,0.858144263,0.37793272,0.291868834,0.169633168,0.531350954,0.57126464,0.528856348,0.790789917,0.678532673,0.330535218,0.012473027,0.017462238,0,0.104773427,0.104773427,1.370785676,2.021877689,4.921856485,2.066780587,1.510483579,1.36065,50.571087,46.131974,4.439113,3.342454,0.646858,0.236681,0.104418,0.108702,0.098528,0.246855,1.164665,0.266133,1.989837,24.712314,18.76583,5.946484,1.694788,4.251696,15.474782,12.489491,2.98529
South Dakota,Moody,46101,6576,13,,,,,,,No,No,No,>10 People Prohibited,Yes,No,No,Yes,5210,6.295585413,6.641074856,7.754318618,3.570057582,2.341650672,4.222648752,4.913627639,5.067178503,10.44145873,14.62571977,15.93090211,11.40115163,6.525911708,1.880998081,0,0,0,0,0,0.19193858,0,0,0,0.076775432,0,0,0,0,1.497120921,1.074856046,1.03646833,0.345489443,0.268714012,0.806142035,1.919385797,1.113243762,2.07293666,1.880998081,1.727447217,0.422264875,0.422264875,0,0,0,0,0.230326296,0.230326296,0,0.307101727,0.460652591,0,1.03646833,0.614203455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.921305182,1.573896353,0.959692898,0.038387716,0,0.153550864,0.115163148,0.422264875,0,1.458733205,0.19193858,0.076775432,0.345489443,0,0,0,1.381957774,1.458733205,4.683301344,2.725527831,4.030710173,0.199816,41.961267,37.611436,4.349831,3.504457,0.72241,0,0.122963,0,0,0.030741,2.659084,0.660928,3.811866,26.560098,21.411005,5.149093,1.998156,3.150938,13.956348,11.666154,2.290194
South Dakota,Oglala Lakota,46102,14177,7,,,,,,,No,No,No,>10 People Prohibited,Yes,No,No,Yes,713,9.5371669,0,0,0,7.012622721,19.91584853,4.76858345,0,15.70827489,21.03786816,14.02524544,1.122019635,1.122019635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.2440393,178.6816269,234.5021038,109.9579243,54.41795231,159.887798,139.1304348,128.7517532,188.2187938,190.743338,135.7643759,60.58906031,23.56241234,3.366058906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.11079944,17.95231417,17.95231417,1.402524544,6.732117812,6.451612903,0,7.29312763,13.18373072,7.012622721,0,0,0,0,2.805049088,2.805049088,47.12482468,59.18653576,116.1290323,33.09957924,13.18373072,0.111615,17.516568,15.277293,2.239275,1.653296,0.523195,0,0,0.062783,0,0.104639,3.020579,0.927799,0.941751,15.856296,5.064527,10.791768,2.769445,8.022323,3.815835,3.32752,0.488315
South Dakota,Pennington,46103,113775,40,3/30/2020,5,0.035413,0,0,35,No,No,No,>10 People Prohibited,Yes,No,No,Yes,90568,5.6907517,5.580337426,6.103701086,3.561964491,2.577069164,6.227365074,7.119512411,6.797102729,11.96890734,12.47902129,15.32770957,11.2600477,4.827312075,1.863792951,0.154579984,0.101581132,0,0.097164561,0.046373995,0.143538557,0.300326826,0.086123134,0.150163413,0.295910255,0.253952831,0.079498278,0,0.052998852,1.62971469,1.108559315,1.104142744,0.465948238,0.097164561,0.788357919,0.830315343,0.786149633,0.980478756,0.845773342,0.598445367,0.428407385,0.072873421,0,0.128080558,0.1369137,0.099372847,0.028707711,0.105997703,0.061831994,0,0.33786768,0.097164561,0.320201396,0.09274799,0.125872273,0,0,0,0,0,0,0,0.011041427,0.035332568,0,0,0,0,0.008833142,0,0,1.099726173,0.976062185,0.446073668,0.324617967,0.264994258,0.476989665,0.503489091,0.390866531,0.786149633,0.357742249,0.311368254,0.234078262,0.077289992,0,0.134705415,0.134705415,1.439802138,2.069163501,6.812560728,3.701086476,3.096016253,0.650539,45.626475,41.567698,4.058777,3.105385,0.696287,0.139074,0.097901,0.020129,0.1345,0.156459,1.311142,0.190312,2.227021,25.193515,19.063261,6.130254,1.672553,4.457701,14.697056,12.21659,2.480466
South Dakota,Perkins,46105,2865,1,,,,,,,No,No,No,>10 People Prohibited,Yes,No,No,Yes,2802,5.56745182,5.424696645,5.210563883,5.28194147,0.999286224,6.423982869,4.425410421,4.425410421,10.7780157,10.27837259,19.3433262,11.9200571,7.280513919,3.283369022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927908637,0.28551035,0,0.28551035,0,0.785153462,0,0,0.214132762,0,0,0.927908637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356887937,0.428265525,0,0,0.785153462,0,0,0,0,0.713775874,0.356887937,0,0,0,1.213418986,2.141327623,3.711634547,3.783012134,4.996431121,0.171999,34.95012,32.748538,2.201582,1.410389,0.240798,0.343997,0.068799,0.137599,0.240798,0.309598,3.71517,0.068799,14.241486,28.586171,25.455796,3.130375,1.100791,2.029584,15.617475,13.79429,1.823185
South Dakota,Potter,46107,2153,3,,,,,,,No,No,No,>10 People Prohibited,Yes,No,No,Yes,2181,8.528198074,4.401650619,5.777166437,2.751031637,1.925722146,3.026134801,6.143970656,4.951856946,9.170105456,9.628610729,20.44933517,15.130674,6.877579092,3.484640073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.100412655,0,0,0,0,0.366804218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375515818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.200825309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366804218,0.458505273,5.502063274,2.0174232,6.785878038,0.601892,40.799656,37.360275,3.439381,3.009458,0.214961,0.214961,0,0,0.257954,0.257954,2.579536,0,3.439381,26.870163,23.516767,3.353396,1.375752,1.977644,16.036114,14.918315,1.117799
South Dakota,Roberts,46109,10394,9,4/5/2020,4,0.468384,0,0,,No,No,No,>10 People Prohibited,Yes,No,No,Yes,6020,4.584717608,3.355481728,6.877076412,3.887043189,2.059800664,6.245847176,4.318936877,4.684385382,9.335548173,14.15282392,18.80398671,14.88372093,8.571428571,3.289036545,0,0,0,0.697674419,0,0,0,0,0.066445183,0.23255814,0,0.465116279,0.132890365,0,8.970099668,7.740863787,6.411960133,3.588039867,1.295681063,6.312292359,4.186046512,3.455149502,6.312292359,6.046511628,3.621262458,3.588039867,0.398671096,0,0,0,0,0,0,0,0,0,0,0,0.066445183,0,0.132890365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930232558,0.299003322,1.063122924,0.764119601,0.332225914,1.760797342,1.096345515,0.199335548,0.797342193,1.395348837,0.598006645,0.199335548,0.066445183,0,0,0,0.73089701,1.395348837,7.674418605,5.84717608,5.481727575,0.554205,39.017987,33.641225,5.376762,3.72387,1.069519,0.36947,0.136121,0.077783,0,0,1.954302,0.272241,2.547399,24.948955,16.315022,8.633933,2.664074,5.969859,12.231405,10.77297,1.458435
South Dakota,Sanborn,46111,2344,4,,,,,,,No,No,No,>10 People Prohibited,Yes,No,No,Yes,2304,8.333333333,6.597222222,5.208333333,3.819444444,0.607638889,8.246527778,6.336805556,7.204861111,10.24305556,11.37152778,17.10069444,11.45833333,4.253472222,3.038194444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607638889,0.260416667,0.086805556,0,0.086805556,0.434027778,1.909722222,0.868055556,0.086805556,0,0.520833333,0,0.086805556,0,0,1.041666667,0.607638889,5.034722222,3.385416667,3.211805556,1.38191,44.221106,39.740369,4.480737,3.140704,1.214405,0.125628,0,0,0,0,1.423786,0.293132,7.956449,29.606365,25.335008,4.271357,1.256281,3.015075,14.40536,11.515913,2.889447
South Dakota,Spink,46115,6376,4,,,,,,,No,No,No,>10 People Prohibited,Yes,No,No,Yes,6319,5.760405127,6.076910904,7.437885741,6.709922456,2.120588701,5.19069473,4.874188954,5.950308593,9.020414623,12.28042412,16.36334863,10.15983542,5.602152239,3.260009495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601360975,0.031650578,0.189903466,0,0,0,0,0,0.601360975,0,0.12660231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094951733,0.031650578,0,0,0,0,0.094951733,0,0,0,0,0,0,0,0.601360975,2.152239278,0,0,0,0.443108087,0.158252888,0.189903466,0.727963285,0,0.158252888,0,0,0,0.506409242,0.886216173,4.684285488,2.025636968,4.494382022,0.320954,41.403026,37.811402,3.591625,3.17897,0.320954,0.030567,0.061134,0,0.061134,0.015284,2.292526,0.091701,5.440929,25.263641,19.929696,5.333945,1.558918,3.775027,15.008406,12.990983,2.017423
South Dakota,Stanley,46117,3098,2,,,,,,,No,No,No,>10 People Prohibited,Yes,No,No,Yes,2586,8.430007734,7.037896365,8.584686775,2.861562258,2.242846094,1.701469451,5.027068832,3.557617943,12.68368136,15.93194122,15.23588554,15.54524362,4.098994586,1.62412993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.938901779,0,1.237432328,0,0,0,0,0,3.866976025,1.701469451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.314771848,0,0,0,0,0,0,0,0,0,0,0,0,1.469450889,1.392111369,0,0,0,0,0,0,0.07733952,5.027068832,4.098994586,2.320185615,0,49.149149,44.477811,4.671338,3.937271,0.2002,0.3003,0,0.233567,0,0,2.569236,0,3.53687,33.099766,26.726727,6.37304,2.168836,4.204204,9.075742,7.173841,1.901902
South Dakota,Sully,46119,1391,1,,,,,,,No,No,No,>10 People Prohibited,Yes,No,No,Yes,1270,4.251968504,6.614173228,8.346456693,4.251968504,1.57480315,6.771653543,2.047244094,3.622047244,10.23622047,17.16535433,14.48818898,13.54330709,8.346456693,2.047244094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.047244094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.204724409,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57480315,1.25984252,1.88976378,2.992125984,4.094488189,0,42.749812,38.617581,4.132231,2.930128,0.976709,0,0.225394,0,0,0,2.02855,0,5.860255,27.648385,23.065364,4.58302,2.178813,2.404207,14.951165,14.575507,0.375657
South Dakota,Todd,46121,10177,7,3/31/2020,1,0.008134,0,0,,No,No,No,>10 People Prohibited,Yes,No,No,Yes,949,15.8061117,0,0,6.322444679,0.210748156,4.425711275,12.01264489,0,20.02107482,13.27713383,16.01685985,15.17386723,3.371970495,2.528977871,0.842992624,0,0,0,0,0,0.421496312,0,2.10748156,0,0,0,0,0,102.2128556,97.15489989,111.9072708,61.32771338,34.35194942,62.59220232,69.75763962,54.37302424,85.35300316,72.28661749,60.48472076,25.07903056,9.90516333,4.425711275,1.475237092,1.475237092,7.79768177,4.004214963,0,0,0,0,0.842992624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.322444679,3.371970495,1.264488936,10.95890411,2.10748156,19.81032666,0,0,9.694415174,0,0,0,0,0,0.842992624,0.842992624,11.16965227,21.91780822,43.20337197,15.17386723,10.32665964,0.098561,20.865366,18.450621,2.414745,1.350286,0.699783,0.364676,0,0,0,0,1.182732,0.492805,2.010645,18.75616,6.593732,12.162429,3.035679,9.126749,7.884881,6.840134,1.044747
South Dakota,Tripp,46123,5441,3,,,,,,,No,No,No,>10 People Prohibited,Yes,No,No,Yes,4476,5.138516533,4.423592493,6.166219839,4.825737265,3.172475424,4.066130474,5.049151028,4.91510277,9.562109026,13.00268097,17.87310098,11.57283289,8.489722967,2.010723861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.429848079,1.072386059,2.100089366,0.268096515,0,1.072386059,0.983020554,0.536193029,2.457551385,2.36818588,1.697944593,0,0.625558534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848972297,0.670241287,7.417336908,2.055406613,2.859696157,0,44.952451,41.989759,2.962692,1.700805,0.731529,0.420629,0.109729,0,0,0,2.926116,0.073153,2.15801,27.926116,21.854426,6.07169,2.103146,3.968544,16.075347,14.374543,1.700805
South Dakota,Turner,46125,8384,14,3/30/2020,1,0.011927,0,0,,No,No,No,>10 People Prohibited,Yes,No,No,Yes,8065,6.150030998,6.17482951,8.158710477,3.942963422,1.884686919,4.166150031,4.587724737,5.629262244,12.07687539,12.9200248,15.7966522,10.44017359,6.17482951,2.2566646,0.049597024,0,0.074395536,0,0,0,0.12399256,0.049597024,0,0,0,0.024798512,0,0,0.024798512,0,0.024798512,0.074395536,0,0,0.173589585,0.099194048,0,0,0.198388097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347179169,0.347179169,0.322380657,0,0,0,0.148791073,0.099194048,0.347179169,0.223186609,0.223186609,0,0,0,0,0,0.669559826,1.19032858,5.232486051,2.504649721,4.761314321,0.096805,43.526137,38.75847,4.767667,3.606002,0.774443,0.278316,0,0.108906,0.18151,0.145208,2.371733,0.665537,3.545499,28.121975,24.007744,4.11423,1.548887,2.565344,13.867377,11.919167,1.948209
South Dakota,Union,46127,15932,34,,,,,,40,No,No,No,>10 People Prohibited,Yes,No,No,Yes,14283,5.629069523,6.455226493,7.645452636,4.326822096,2.282433662,5.138976406,5.867114752,6.203178604,11.72022684,14.49275362,14.49275362,10.55800602,4.228803473,2.044388434,0.084015963,0,0,0.084015963,0,0,0,0.448085136,0.616117062,0.140026605,0,0,0,0,0,0,0.322061192,0,0,0.182034587,0,0.084015963,0.014002661,0.574109081,0,0,0,0,0,0,0.056010642,0.014002661,0,0,0.658125044,0,0.378071834,0.392074494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140026605,0.308058531,0.672127704,0,0,0.126023945,0.350066513,0.462087797,0.154029266,0.728138346,0.056010642,0,0,0,0.056010642,0.056010642,1.092207519,0.154029266,4.9989498,2.352446965,2.534481551,0.856559,49.067668,45.562364,3.505304,3.04408,0.375568,0,0.026356,0.0593,0,0.026356,1.284839,0.072478,2.404955,27.726165,23.871648,3.854517,1.726296,2.12822,14.858009,12.202675,2.655334
South Dakota,Walworth,46129,5435,7,,,,,,,No,No,No,>10 People Prohibited,Yes,No,No,Yes,4375,5.257142857,6.491428571,3.977142857,5.211428571,2.605714286,3.062857143,5.12,6.308571429,9.462857143,11.01714286,16.50285714,13.98857143,8.64,3.245714286,0,1.371428571,1.417142857,0,0,0,0,0,1.051428571,0,0,0,0,0,1.188571429,0.548571429,1.417142857,0,1.005714286,1.462857143,0.594285714,0.64,1.737142857,1.6,1.462857143,1.005714286,0.502857143,0,0,0,0,1.005714286,0,0,0,0,0.548571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685714286,0.502857143,0,0,0.091428571,0,0.594285714,0,0.685714286,0,0,0,0,0,0,0,0,1.28,3.794285714,4.114285714,5.988571429,1.288566,43.176044,36.860254,6.315789,5.753176,0.199637,0.127042,0.127042,0.108893,0.235935,0.054446,2.558984,0.471869,2.431942,24.192378,20.163339,4.029038,1.397459,2.631579,17.477314,13.53902,3.938294
South Dakota,Yankton,46135,22814,43,,,,,,,No,No,No,>10 People Prohibited,Yes,No,No,Yes,20919,6.042353841,6.118839333,5.908504231,3.566136049,2.59094603,6.252688943,5.80333668,6.549070223,12.16119317,14.62785028,15.08676323,9.818824992,5.105406568,2.055547588,0.066924805,0.13384961,0,0,0,0.210335102,0.267699221,0.62144462,1.271571299,0.497155696,0.047803432,0,0,0,0.095606865,0.009560686,0.525837755,0.143410297,0,0.430230891,0.372866772,0.200774416,0.774415603,0.305941967,0.210335102,0.401548831,0,0,0,0,0,0,0,0,0,0,0.066924805,0.047803432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774415603,0.611883933,0.219895789,0.028682059,0.286820594,0.258138534,0.516277069,0.487595009,1.405420909,0.678808738,0,0,0,0,0,0,0.258138534,3.135905158,7.132272097,3.537453989,3.145465844,0.655896,44.702205,40.986926,3.715279,2.658802,0.937624,0.039618,0.079236,0,0,0.312541,1.421843,0.13206,2.253819,26.090593,20.720166,5.370427,1.707972,3.662455,15.107629,12.387199,2.72043
